chr	start	end	feature	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
chr10	133247538	133247557	hsa-miR-202-3p	166.77588075297	0.0576246783360419	0.112383620466839	0.512749794824818	0.212092418223619	0.032338143449656
chr10	133371579	133371601	hsa-miR-3944-3p	100.364504515845	-0.195549966340962	0.125905991767533	-1.55314265505344	0.328670753631741	0.362612467495839
chr10	133371621	133371641	hsa-miR-3944-5p	150.877931847605	-1.09413297165621	0.199870686694205	-5.47420429555135	0.607057189568877	0.857464838482602
chr11	209341	209362	hsa-miR-6743-5p	40.578298242601	-0.529694994729376	0.146375441184034	-3.6187422592524	0.57802974130027	0.0275101155879489
chr11	209383	209405	hsa-miR-6743-3p	63.9197779781992	-0.238359015708405	0.109821207443879	-2.17042792786823	0.708499656058848	0.963227374482743
chr11	568112	568133	hsa-miR-210-3p	175.960885569409	0.103719693186143	0.189513310949372	0.547295029919305	0.291207707254216	0.00384372661290889
chr11	568150	568171	hsa-miR-210-5p	118.869398651196	0.485004117175717	0.129159887459498	3.75506766625052	0.168617069954053	0.508549760583855
chr11	1256610	1256628	hsa-miR-6744-5p	2.61114102168649	0.722145749128663	0.132516679955083	5.4494705826726	0.374369129538536	0.174971785359492
chr11	1256648	1256670	hsa-miR-6744-3p	31.7981273958812	-0.673316425630642	0.162251507430925	-4.14983155652523	0.0212618729565293	0.000145373905641103
chr11	1859505	1859526	hsa-miR-4298	89.9609492205439	0.256212714052489	0.108055331300998	2.37112515382313	0.955379718681797	0.107284100124337
chr11	1880105	1880125	hsa-miR-7847-3p	143.288970216724	-1.03947168970242	0.136274534572882	-7.62777648047291	0.0302253856789321	0.462350172652415
chr11	1996800	1996822	hsa-miR-675-5p	94.9058372142389	-1.03132282823901	0.0862759890933866	-11.9537641825547	0.920738113112748	0.563373288027958
chr11	1996768	1996787	hsa-miR-675-3p	131.209373601033	1.27604036161831	0.106241803269807	12.0107182139759	0.0296414708718657	0.0255512208869659
chr11	2134181	2134202	hsa-miR-483-5p	147.950268889391	-0.131197047509357	0.101982131366373	-1.28647093124607	0.337868873495609	0.000504473473022611
chr11	2134142	2134162	hsa-miR-483-3p	183.552741443147	-0.719697980628705	0.0680133481233855	-10.5817166848348	0.148105392698199	0.167217219301177
chr11	2173072	2173094	hsa-miR-4686	102.800836663748	0.664605905360826	0.201732660946493	3.29448837011626	0.312789421761408	0.346166053850352
chr11	3856073	3856094	hsa-miR-4687-5p	97.400904690955	0.405552730810847	0.0720551200305582	5.6283679860481	0.913624863605946	0.423494940055801
chr11	3856113	3856133	hsa-miR-4687-3p	12.3381320428865	0.771701459799139	0.0822110294663989	9.38683610712534	0.886677591595799	0.588276680017896
chr11	7234771	7234787	hsa-miR-302e	104.966379704391	0.657982823578754	0.166220869517872	3.95848502951073	0.67972473334521	0.861540475465447
chr11	9090350	9090371	hsa-miR-5691	71.4074971052218	0.33397840590712	0.0989688885385511	3.37457973752051	0.495206382824108	0.301887894401556
chr11	10508277	10508296	hsa-miR-4485-3p	51.2995208597954	-1.55580064091053	0.158406321359462	-9.82158178763615	0.368004213785753	0.169526269584523
chr11	10508305	10508320	hsa-miR-4485-5p	91.004688447623	-0.246420462121892	0.0696321439542595	-3.53888948592137	0.631592826684937	0.00443516729629441
chr11	11656661	11656678	hsa-miR-4299	150.747158637183	0.0351351510120061	0.0993579170347281	0.35362205711021	0.381312547251582	0.0139795178916146
chr11	11783191	11783212	hsa-miR-8070	1	0.046218943993722	0.087453156078679	0.52849943977025	0.475028202170506	0.00100686171067982
chr11	12163692	12163711	hsa-miR-6124	78.6360356397286	-0.208566289935401	0.0515443179796669	-4.04634881419279	0.314814214129001	0.470633352737367
chr11	15969555	15969574	hsa-miR-6073	105.831864179135	0.952218514811827	0.0848344023316495	11.2244383014481	0.880916619906202	0.612141848033622
chr11	18387796	18387817	hsa-miR-3159	55.3396214972524	0.748962718158223	0.0672366430167408	11.1392045253024	0.479830142110586	0.500234560253444
chr11	19575314	19575330	hsa-miR-4486	116.695147124961	0.271238532953071	0.142872366247352	1.89846742289884	0.614603313850239	0.940377691658489
chr11	19760053	19760074	hsa-miR-4694-5p	120.571496030787	-0.901579156255159	0.0854508208488187	-10.5508542492559	0.528786858310923	0.545260128163006
chr11	19760013	19760033	hsa-miR-4694-3p	98.3481920362004	-1.13634219405027	0.0958609397777851	-11.8540689949882	0.406021390110254	0.00150628494242515
chr11	23419160	23419180	hsa-miR-8054	23.2949096880014	0.637170751759778	0.0586077653597599	10.871780349388	0.489532242063433	0.66681408614993
chr11	27515015	27515037	hsa-miR-8087	228.572907293332	-0.297918005001584	0.110759950280546	-2.68976289937816	0.806200393242761	0.279603660855231
chr11	28056830	28056850	hsa-miR-610	89.73503712659	1.91812913821568	0.0194031821548185	98.8564207103183	0.220415849471465	0.231040426481048
chr11	28477517	28477538	hsa-miR-8068	132.559664079384	0.426854233045166	0.0474935892141614	8.98761791029027	0.827490178635344	0.00341704250130104
chr11	34941888	34941909	hsa-miR-1343-3p	113.688324551827	-0.164851025476147	0.194005317163292	-0.849724264708653	0.125492113875225	0.00515736081866021
chr11	34941851	34941872	hsa-miR-1343-5p	151.233661740918	1.31504207577036	0.137863084871135	9.53875417048423	0.692107661627233	0.00698514903802931
chr11	36010181	36010203	hsa-miR-3973	140.882972318704	-0.480463956293047	0.131736431703022	-3.64716085050924	0.110592836979777	0.169102848962052
chr11	43559675	43559694	hsa-miR-670-5p	89.5103414385746	0.353134689418193	0.0118254132901497	29.8623549768317	0.935355402063578	0.476751959540507
chr11	43559714	43559734	hsa-miR-670-3p	118.908388610425	0.795205823570383	0.133856455851359	5.94073568221033	0.614551630103961	5.94244025542391e-05
chr11	43581408	43581428	hsa-miR-129-5p	52.7295584438054	-0.5018426170243	0.125990713528903	-3.98317148119949	0.341575610917062	0.0034577577565684
chr11	43581450	43581471	hsa-miR-129-2-3p	142.846150544966	1.47361198815925	0.0961172479300026	15.3314001378026	0.316906836349517	0.670137110722809
chr11	45691754	45691776	hsa-miR-7154-5p	76.9480830557823	0.32303393840814	0.141251938132687	2.28693455593291	0.422733117127791	0.0030828865067043
chr11	45691704	45691723	hsa-miR-7154-3p	220.838667689411	2.32717200381391	0.15602845153531	14.9150490241663	0.494230597745627	0.333468325094826
chr11	46376456	46376477	hsa-miR-4688	17.4475552155906	-1.85123056625293	0.0938918200406527	-19.7166330938243	0.330139325931668	0.59114277234739
chr11	46451815	46451836	hsa-miR-3160-3p	76.8006378516992	-0.125000262530096	0.197266853882941	-0.633660749738887	0.93019347358495	0.437033528991478
chr11	46451856	46451877	hsa-miR-3160-5p	141.268993137962	-0.505196756825058	0.14941813497499	-3.38109398105939	0.818885619286448	0.0315009752207077
chr11	46451817	46451838	hsa-miR-3160-5p	125.506627343933	-0.411231759985913	0.161219269064289	-2.55076060307609	0.593654315685853	0.179394748479587
chr11	46451858	46451879	hsa-miR-3160-3p	70.52594807425	1.26592885520669	0.0842441192583682	15.0269106775775	0.486019466072321	0.0651042457047604
chr11	46753171	46753192	hsa-miR-5582-5p	50.1609628896239	-0.233959159071547	0.093443857216925	-2.50374038529278	0.140248992945999	5.91889914502283e-07
chr11	46753125	46753146	hsa-miR-5582-3p	107.223785235535	0.360484191844691	0.0538707288773049	6.69165239374658	0.405474790604785	0.120616565882999
chr11	47179615	47179635	hsa-miR-6745	99.2846293416543	0.983235259783848	0.120368454274018	8.16854603404245	0.949452529661357	0.0199101595688674
chr11	47401023	47401041	hsa-miR-4487	10.485938136797	-1.846906867737	0.113200571719025	-16.3153492927686	0.001428606454283	0.017995981197016
chr11	48096791	48096813	hsa-miR-3161	101.727553356693	-2.89898187093353	0.104564177697083	-27.7244266132109	0.780634803930297	0.566631349473326
chr11	56743943	56743961	hsa-miR-6128	109.511515784623	-0.752754948926699	0.0659656285567124	-11.4113207953372	0.551986175589263	0.39147841890894
chr11	57641212	57641233	hsa-miR-130a-5p	108.736319849092	0.811323071724232	0.0884015252434508	9.17770445125141	0.185268569272012	0.0603099648115273
chr11	57641252	57641273	hsa-miR-130a-3p	47.2491478698659	-0.905673042938626	0.199255589138229	-4.54528300488643	0.437568060820922	0.111646273638342
chr11	59595127	59595149	hsa-miR-3162-5p	123.806663915131	-0.57853044362146	0.0535420321447387	-10.8051641009354	0.288277086801827	0.509534438878818
chr11	59595087	59595107	hsa-miR-3162-3p	168.928506847962	-0.416198977774404	0.0796954883686902	-5.22236561057219	0.997114142403007	0.117598133969011
chr11	60209118	60209140	hsa-miR-6503-5p	122.811820158991	-1.02818677401849	0.0298283723093771	-34.4700932170967	0.458249627845362	0.00528792584835788
chr11	60209084	60209104	hsa-miR-6503-3p	43.2205764812828	1.68182078248045	0.0379635466212034	44.3009395107759	0.129960758844391	0.501400897293349
chr11	61508599	61508616	hsa-miR-4488	78.2177265154047	1.5530050860209	0.0856617399282407	18.1295066773318	0.855444828281179	0.21799674154971
chr11	61792500	61792522	hsa-miR-611	117.30518097768	-0.694870439977192	0.0804356349106461	-8.6388382555705	0.79382561170496	0.175383956900746
chr11	61815209	61815229	hsa-miR-1908-5p	67.6477184340866	-1.13012432175372	0.0691549217883714	-16.3419217682313	0.0743403071537614	0.0248553606730134
chr11	61815172	61815192	hsa-miR-1908-3p	7.88231675076385	0.526724246935947	0.0613077845233559	8.59147416647041	0.715852078050375	0.301205227779994
chr11	61878252	61878273	hsa-miR-6746-5p	144.21254100141	-0.0332266185915829	0.0901686538390515	-0.368494118265217	0.965329490136355	0.017197282285928
chr11	61878216	61878237	hsa-miR-6746-3p	58.5261194187741	-1.70645889751023	0.156701027156022	-10.8899024370221	0.49073692667298	0.000497043277283811
chr11	62567043	62567066	hsa-miR-6747-5p	71.3219864615859	-0.204285196664256	0.0821099407236661	-2.48794719450304	0.201890856726095	0.0774650579097908
chr11	62567011	62567031	hsa-miR-6747-3p	175.195030450227	-0.49142858097588	0.0358398068188448	-13.7118088682745	0.659017675556242	0.105105455467491
chr11	62789820	62789841	hsa-miR-6748-5p	61.2927535197298	0.628011078151164	0.0465474097749657	13.4918587562078	0.358496478991583	0.875933182524835
chr11	62789865	62789885	hsa-miR-6748-3p	142.286577009465	1.0184234613073	0.01	101.84234613073	0.809560544556007	0.0522723123246733
chr11	62792749	62792771	hsa-miR-6514-5p	36.9658560590612	-0.838775986175482	0.0144741838890963	-57.9497947934287	0.817815751768649	0.183604715724033
chr11	62792702	62792722	hsa-miR-6514-3p	82.2728798463011	-0.454507629122146	0.0626289908618517	-7.2571443810217	0.418395683402196	0.295401588709237
chr11	64341886	64341904	hsa-miR-7155-5p	96.3221990431761	1.75545003946488	0.0511792269382812	34.3000499320133	0.196470227325335	0.203311695909944
chr11	64341849	64341867	hsa-miR-7155-3p	41.5674287787822	-0.439232449138872	0.0425486944699442	-10.3230534946058	0.267111063469201	0.174271244642602
chr11	64368683	64368703	hsa-miR-1237-3p	68.2625867545545	-0.334551760328097	0.199462182690371	-1.67726912347805	0.486237546196207	0.84200734626576
chr11	64368651	64368671	hsa-miR-1237-5p	98.5579223535843	-0.248404767542658	0.187556554134925	-1.32442595081993	0.269145249621943	0.153580316788857
chr11	64878587	64878609	hsa-miR-10392-5p	133.534798436697	0.433078834502875	0.228220465030648	1.89763365193703	0.215781966224313	0.0578663664518119
chr11	64878523	64878546	hsa-miR-10392-3p	17.4726728287445	-0.155863063245268	0.138824795077067	-1.12273216869322	0.0143328779377043	0.0952379661707667
chr11	64891203	64891223	hsa-miR-192-5p	82.5122880394366	0.778701501981666	0.0919375727580369	8.46989406639077	0.635958682512864	0.339593611943325
chr11	64891159	64891180	hsa-miR-192-3p	137.820321927274	-0.88151974120452	0.0478369652774691	-18.4275849458977	0.407138678943738	7.08136395383947e-05
chr11	64891404	64891425	hsa-miR-194-5p	73.0595420011204	-0.716671693009538	0.0449616868931896	-15.9396086430666	0.881195948226377	0.012946758028736
chr11	64891368	64891389	hsa-miR-194-3p	111.364596083647	-0.417590325616341	0.075156302626461	-5.55629150214897	0.494560712017119	0.4727649429828
chr11	64898409	64898432	hsa-miR-6750-5p	124.611428503222	-0.319136348137806	0.164026046329823	-1.94564433685177	0.474980022991076	0.5156181191548
chr11	64898363	64898383	hsa-miR-6750-3p	113.391750766584	-1.65133139221476	0.133323528116956	-12.3858962895593	0.912169442977756	0.0526701886416058
chr11	64902429	64902450	hsa-miR-6749-5p	132.662883973569	0.517748418658755	0.144475009863616	3.58365380384821	0.483842392917722	0.00070480600464477
chr11	64902387	64902407	hsa-miR-6749-3p	93.864566951131	-0.083223749640155	0.0906439286131695	-0.918139261100644	0.701880136271939	0.0586860802167194
chr11	65018510	65018531	hsa-miR-6879-5p	79.316174320394	-1.78622325807152	0.0223181828537046	-80.034439621729	0.621702373027802	0.10903735893883
chr11	65018550	65018570	hsa-miR-6879-3p	32.1574476014489	-0.87728470250201	0.116320133588979	-7.54198499807372	0.80791246611625	0.00772495899611207
chr11	65129951	65129973	hsa-miR-6751-5p	95.3529490760264	-2.35458073266143	0.0892694013967752	-26.3761232384211	0.758924274239689	0.659140083905764
chr11	65129916	65129936	hsa-miR-6751-3p	121.514234817999	-0.125245822601652	0.0848020846425334	-1.47691914803276	0.126917350338772	0.23094200824919
chr11	65444473	65444497	hsa-miR-612	126.769942043407	0.890423028945328	0.209208661419614	4.25614801463401	0.555080370977521	0.752635783760501
chr11	65636310	65636331	hsa-miR-4690-5p	72.2360824343374	-0.926940460421908	0.143484564160928	-6.46021030793446	0.694213532144204	0.765354668154153
chr11	65636348	65636368	hsa-miR-4690-3p	188.975145488757	-0.629185968612711	0.0885796898156339	-7.10305003237506	0.732553703943267	0.100899149190754
chr11	65649197	65649217	hsa-miR-4489	114.321220981441	-0.801040580040478	0.01	-80.1040580040478	0.207685588859022	0.0875796624624686
chr11	66934476	66934497	hsa-miR-3163	106.315792922944	0.396149580335386	0.0856679264638122	4.62424616408484	0.240005164872855	5.99091735251966e-07
chr11	67045683	67045704	hsa-miR-6860	163.613338973426	-0.6881801978554	0.149519446005009	-4.60261334724544	0.608488130616024	0.263094725572363
chr11	67490250	67490271	hsa-miR-6752-5p	64.076688934037	2.43629914476762	0.118641049635712	20.5350437495983	0.476961544249207	0.857485350414345
chr11	67490295	67490315	hsa-miR-6752-3p	77.4830688037644	-0.760519016509014	0.113605368400776	-6.69439329509555	0.952789093367755	0.000427960763453839
chr11	68032865	68032885	hsa-miR-7113-5p	219.872624002488	0.729720322823889	0.152254681956404	4.79276113842484	0.771078085526824	0.0189898990121881
chr11	68032900	68032922	hsa-miR-7113-3p	100.556459361044	0.751932325491084	0.0915495006392588	8.21339625274412	0.0944754795636982	0.00553809611829305
chr11	68033910	68033932	hsa-miR-4691-5p	181.678421070415	-0.84709700014933	0.082709898739162	-10.2417849986829	0.793750264914706	0.445376574726926
chr11	68033949	68033971	hsa-miR-4691-3p	28.0746677542738	-1.00885747481062	0.0873016933165517	-11.5559897693227	0.493099925108254	0.0259880030288582
chr11	68044794	68044815	hsa-miR-6753-5p	90.4741598978549	-1.11170933676321	0.136725646373035	-8.13094957861881	0.560762358363718	9.04106131740361e-05
chr11	68044932	68044953	hsa-miR-6753-3p	118.921195181842	-0.335346572187878	0.0865325934517839	-3.87537873084474	0.469674725085497	0.558160196156364
chr11	69083185	69083206	hsa-miR-3164	115.00192726029	0.16383058010822	0.138015057121953	1.18704859835298	0.64754103240557	0.0352046732756421
chr11	70283986	70284007	hsa-miR-548k	49.7181870244582	0.683751975806765	0.0385908190320699	17.7179959626809	0.731539741391316	0.16971105878981
chr11	70872327	70872348	hsa-miR-3664-5p	100.962963731269	-0.0855345093996872	0.0364467489308989	-2.34683509253064	0.740068991202861	0.853485476500061
chr11	70872289	70872310	hsa-miR-3664-3p	46.1289673444009	-1.3906855081302	0.106369180415322	-13.0741395458743	0.979111483087763	0.117118268287509
chr11	71473508	71473529	hsa-miR-6754-5p	135.635166262214	0.701674077084217	0.138019157899401	5.08388898877103	0.722835707012564	0.25505332836759
chr11	71473546	71473567	hsa-miR-6754-3p	154.238754493032	-0.630796083716249	0.0796173541988898	-7.92284659623925	0.0138129107654095	0.0334452937126767
chr11	72072272	72072293	hsa-miR-3165	11.2493848243706	0.111934946991653	0.0711289327540978	1.57369079863222	0.375653114868328	0.255333939277464
chr11	72615102	72615124	hsa-miR-139-5p	161.784673115007	1.8100994587952	0.0419688083454447	43.1296367506146	0.878317932365462	0.000285672187673612
chr11	72615066	72615088	hsa-miR-139-3p	37.9477751595754	0.28593300662737	0.118716043711048	2.40854561598535	0.898292910307646	0.542146875882229
chr11	72783566	72783587	hsa-miR-4692	122.738463449132	0.769107862231449	0.0548572510628592	14.0201677504794	0.239287048578262	0.288093587574938
chr11	74399301	74399322	hsa-miR-548al	132.99513190713	1.11549113868558	0.120128745309153	9.28579696570415	0.223657047143206	0.000639799469572578
chr11	74720307	74720328	hsa-miR-4696	90.0055085949283	-1.70634436626352	0.17136058614767	-9.95762447260236	0.534434399101883	0.601888892841982
chr11	75335108	75335127	hsa-miR-326	67.7443021570104	-1.14334315143541	0.0752040477036336	-15.2032129432864	0.240168354939669	0.134749277003555
chr11	79402077	79402099	hsa-miR-708-5p	108.266051062103	-0.090360938351956	0.134836269077694	-0.670153060226615	0.860938833560795	0.059740536897941
chr11	79402032	79402053	hsa-miR-708-3p	121.940935035723	0.853057994637629	0.0923727113351183	9.23495675625267	0.868057894520462	0.317999184852603
chr11	79422206	79422226	hsa-miR-5579-5p	144.165140997435	-0.523661759996251	0.118430231785583	-4.42168990215553	0.93692991277203	0.0290119382229954
chr11	79422169	79422190	hsa-miR-5579-3p	2.61684919509764	0.634916377175932	0.0422100307360218	15.0418364096119	0.631123047787696	0.661594129463403
chr11	81890751	81890768	hsa-miR-4300	18.1810365970488	-1.00848667280451	0.120891179746405	-8.3421029964305	0.928995971102268	0.0135697249591302
chr11	86278338	86278359	hsa-miR-6755-5p	171.520117059409	0.53509251630054	0.165248077222448	3.23811644464841	0.527166938409209	0.0091480684106143
chr11	86278377	86278398	hsa-miR-6755-3p	152.331442355577	0.739724475192288	0.189835592781055	3.89665849462403	0.961424446664751	0.00619947144693295
chr11	88176561	88176583	hsa-miR-3166	121.764447445384	0.675775251954554	0.0406309672571458	16.632024723352	0.364851641701534	0.208106839389862
chr11	90555785	90555806	hsa-miR-4490	135.758920355553	1.19281452901736	0.126684250417861	9.41564973611894	0.0186583183240145	0.436215730432942
chr11	90869180	90869198	hsa-miR-1261	145.85874588205	-0.508686316846505	0.0745987914617123	-6.8189619011132	0.817735397955403	0.417461829561381
chr11	93733724	93733745	hsa-miR-1304-5p	33.046139923284	-0.0665793391928628	0.126136031405186	-0.527837592884068	0.290403097169474	0.968087557977842
chr11	93733691	93733712	hsa-miR-1304-3p	155.513854831941	0.0924885618998705	0.0910768068771784	1.0155007083702	0.577736080391333	0.999696106472417
chr11	94466545	94466566	hsa-miR-548l	75.7506201718838	-0.385601689340436	0.0875983367199246	-4.40192934910749	0.376430854666978	0.00010321737671255
chr11	96341447	96341465	hsa-miR-1260b	111.53084153156	0.832546230102573	0.134104974836986	6.20816812437116	0.237954430514947	0.841413373186469
chr11	101519834	101519855	hsa-miR-3920	85.2421099558211	-0.132114941635329	0.137310076336792	-0.962164942005271	0.71711636078544	0.652978528260572
chr11	103849915	103849937	hsa-miR-4693-5p	143.598247703937	-0.497541283527255	0.113953851889303	-4.36616468226607	0.0584786497056484	7.00213435122498e-07
chr11	103849951	103849973	hsa-miR-4693-3p	82.5763775522195	-0.188118196447775	0.123202469102314	-1.52690281143271	0.178176648914814	0.0933326141378511
chr11	111347802	111347823	hsa-miR-4491	125.925188294412	-0.852117425326393	0.118923020626664	-7.16528575238136	0.962788012810051	0.130225473668258
chr11	111512950	111512972	hsa-miR-34b-5p	80.465751068051	2.48343439315727	0.11391870007765	21.8000590900748	0.324231920996681	0.0527433648072678
chr11	111512987	111513008	hsa-miR-34b-3p	45.3606395449247	-1.69276351906315	0.104561508005348	-16.1891651273485	0.198583821067587	0.19087350239289
chr11	111513451	111513473	hsa-miR-34c-5p	160.500525522013	-0.876293773893467	0.145780511288241	-6.01104884425075	0.489078316139057	0.166864614993343
chr11	111513484	111513505	hsa-miR-34c-3p	137.045000563714	-1.3576131034319	0.135494964612767	-10.0196572419635	0.00591877615079284	0.499371300190952
chr11	113450059	113450078	hsa-miR-4301	186.213111957823	0.219393557677451	0.139696641928601	1.57049986777479	0.0340258793439716	0.0950270643651004
chr11	118644015	118644034	hsa-miR-6716-5p	103.257696628965	-1.302463100456	0.155348424924705	-8.38414101132527	0.0189282118808478	0.0142084908820397
chr11	118644048	118644069	hsa-miR-6716-3p	156.250137291409	-0.2174426530752	0.127466866650728	-1.70587587809007	0.649537530262023	0.110614036334101
chr11	118910765	118910781	hsa-miR-4492	198.770952700954	-1.13575750491275	0.0923500835652667	-12.298391740058	0.943776552099735	0.593730370588717
chr11	119312985	119313007	hsa-miR-6756-5p	85.9258942480517	0.2179845991622	0.0455264788377368	4.78808387398309	0.479165435303003	0.976418737730033
chr11	119312950	119312969	hsa-miR-6756-3p	33.8524443622392	0.857199873300319	0.0755983773099204	11.3388660418751	0.55365076311864	0.0145687412968014
chr11	122099809	122099830	hsa-miR-125b-5p	88.0324216430942	1.38318001090725	0.0565022541349603	24.4800854777123	0.839282721513882	0.241849456889008
chr11	122099769	122099790	hsa-miR-125b-1-3p	89.2979380007308	0.198876423582624	0.0850745706512374	2.33767178676595	0.838494481984526	0.0965697847260484
chr11	122146568	122146589	hsa-let-7a-5p	107.584025225466	-1.25513254458842	0.0737352713679806	-17.0221458645564	0.147330613108352	0.610603791693083
chr11	122146523	122146544	hsa-let-7a-2-3p	185.615248865964	-0.520880008896716	0.0901657092061524	-5.77691911351565	0.0122281494550407	0.38429394902247
chr11	122152103	122152122	hsa-miR-10526-3p	83.6928053747326	-0.827869598466439	0.0488050040862877	-16.962801539833	0.469086962984875	0.00700126033604224
chr11	122152275	122152296	hsa-miR-100-5p	118.650232790246	0.278042084895167	0.0688848941713023	4.03632883871077	0.312244686763734	0.0200303121611005
chr11	122152240	122152261	hsa-miR-100-3p	88.6157967552234	1.22679044158718	0.117779357853897	10.4160055203306	0.870427520014346	0.00512741063609926
chr11	123381441	123381461	hsa-miR-4493	101.022535426252	0.169678569913311	0.110680297675131	1.53305126095117	0.131676213117316	0.152116028734008
chr11	126988468	126988489	hsa-miR-3167	115.702883175313	-0.509096511683697	0.0797965159213929	-6.37993408365354	0.0328413292299956	0.0372119418945803
chr11	128522430	128522448	hsa-miR-6090	166.410734801849	0.244219027651575	0.150641116602551	1.62119767271719	0.666764613706619	0.837804560489433
chr11	130666745	130666766	hsa-miR-8052	106.065918874539	-0.227426424177866	0.0179435279333466	-12.6745657276913	0.774085122859105	0.895055075842817
chr11	133898551	133898572	hsa-miR-4697-5p	135.642116001556	-0.14176688143417	0.124137930428021	-1.14201099490998	0.203424185747281	0.0332148156793177
chr11	133898506	133898529	hsa-miR-4697-3p	138.943001489177	0.863523406426807	0.178491528356031	4.83789574990005	0.466849260265008	0.308818650613201
chr12	1660316	1660334	hsa-miR-3649	145.738663542782	1.78247030653521	0.079607612087569	22.3907018411063	0.833542392123491	0.00187563464821478
chr12	6963703	6963724	hsa-miR-200c-5p	71.2802723907808	-0.230103962699417	0.119379245902042	-1.92750390539601	0.09550721058622	0.357679648542277
chr12	6963742	6963764	hsa-miR-200c-3p	181.344060709734	-0.548689725941482	0.0720855998337861	-7.61164125992768	0.163083140971139	0.448348142790017
chr12	6964113	6964134	hsa-miR-141-5p	80.9521630352993	0.630979116717925	0.0988992481879957	6.38001934573364	0.230726819252595	0.0364502905380849
chr12	6964155	6964176	hsa-miR-141-3p	94.7107916175124	-0.218036623895126	0.14078017310612	-1.5487736595605	0.509581682039425	0.0101283740403901
chr12	9239472	9239497	hsa-miR-1244	170.202513385709	-1.22144468692631	0.0542992759303218	-22.4946772493559	0.184905697824433	0.0906317022856945
chr12	12112006	12112031	hsa-miR-1244	164.704195307279	-1.27305047856247	0.0722589601125431	-17.6178909380884	0.667939200997353	0.0612541711838954
chr12	12764709	12764728	hsa-miR-613	45.5004063794381	-1.12522621041328	0.126611167369242	-8.8872587923601	0.588786428561434	0.189933008140443
chr12	12915882	12915904	hsa-miR-614	56.3464499791268	1.11124628091538	0.120785484486223	9.20016412271897	0.152841708622873	0.334548700701466
chr12	17673308	17673330	hsa-miR-3974	32.0960470314693	0.270628651879742	0.140342959090616	1.92833793468046	0.943055119831115	0.000220333180957055
chr12	24212471	24212490	hsa-miR-920	109.092359630992	-0.14182560561947	0.162637409844826	-0.872035565217053	0.234332327032462	0.311278980336923
chr12	25874052	25874069	hsa-miR-4302	108.242043395923	1.0097099510876	0.138492637089076	7.29071214405554	0.594478131504729	0.548118767957455
chr12	42323740	42323761	hsa-miR-7851-3p	118.205734367753	-0.0647797101855886	0.0461183696393405	-1.40464007492427	0.461360506247729	0.683542672440727
chr12	47187860	47187882	hsa-miR-4698	127.607885710928	1.14577104569592	0.107689068327198	10.6396226050972	0.294941024156287	0.000657080870763358
chr12	47364197	47364218	hsa-miR-4494	69.9053577007492	-0.374934569233873	0.0800456289875519	-4.68401053219508	0.866881725145504	0.0153349486137713
chr12	48132800	48132821	hsa-miR-6505-5p	50.3150704450643	-0.175519315841555	0.0997071250943603	-1.76034877823874	0.37733733584173	0.586012840245799
chr12	48132847	48132867	hsa-miR-6505-3p	151.339252803745	1.67852548855666	0.145868117769457	11.5071443590542	0.360141299664974	0.0527388208077916
chr12	48654494	48654517	hsa-miR-1291	137.553065130316	-1.57785675025468	0.113807772193467	-13.8642266678624	0.679921790026128	0.189242007602909
chr12	48772014	48772035	hsa-miR-4701-5p	24.5416731335649	0.338256949071842	0.107759418010444	3.13900126148656	0.324093611910939	0.0166327079493488
chr12	48771980	48771999	hsa-miR-4701-3p	95.2426274575357	-0.0633852283646016	0.0939942627301108	-0.674352098985041	0.533394924597815	5.67511914370241e-06
chr12	50234182	50234203	hsa-miR-1293	55.2026088621751	0.188663023632731	0.119850925242849	1.57414741063076	0.0129886148497462	0.0825460675837032
chr12	52898903	52898924	hsa-miR-9898	3.5375535270982	0.753602740589951	0.0410687405720927	18.3497894041105	0.724306880496442	0.744932869965587
chr12	53056949	53056970	hsa-miR-6757-5p	107.506006559407	0.751113954428733	0.0789225987996442	9.51709606440532	0.796400672290474	0.931626340008023
chr12	53056990	53057011	hsa-miR-6757-3p	96.0394145370706	0.0708733736372842	0.180828801802142	0.391936311754319	0.551723057636991	0.0935328712503789
chr12	53991762	53991783	hsa-miR-196a-5p	95.131536624346	1.26844227243959	0.130806142164885	9.69711552872399	0.133303818991408	0.107618501812359
chr12	53991799	53991820	hsa-miR-196a-3p	110.807627090062	-0.515077053150752	0.05191029866176	-9.92244441718434	0.515665275510401	0.434063974253772
chr12	54033967	54033988	hsa-miR-615-5p	144.123258219829	0.269049653412522	0.0385721670325363	6.97522784202334	0.814107408048585	0.116863357438
chr12	54034010	54034031	hsa-miR-615-3p	110.279875224169	-0.461688111327946	0.0520334873205354	-8.87290349162773	0.123611618764699	0.539073557738729
chr12	54231407	54231428	hsa-miR-3198	69.1782078563236	-1.48344963402706	0.129007842828165	-11.4989104654898	0.699683726998046	0.33643986059694
chr12	54337240	54337261	hsa-miR-148b-5p	63.2600374039359	0.0182394228110281	0.121657948229131	0.149923807499005	0.121505187358707	0.819807061901219
chr12	54337278	54337299	hsa-miR-148b-3p	93.409860347941	0.6838328573561	0.071570884842944	9.55462348770328	0.652425098698586	0.00139925443078596
chr12	57194504	57194524	hsa-miR-1228-5p	115.500849328948	0.0151487575159907	0.0815657829550533	0.185724417361854	0.162011597538367	0.466578086104804
